"","GND","Low","Med","Hi","real_mean","real_count"
"264",26.45,0.000197449569809031,3.56090236103174e-06,3.3929838961519e-08,0,98
"265",26.55,0.000195100593226716,3.49428917441985e-06,3.30107551856903e-08,0,95
"266",26.65,0.00019278786506136,3.42915252876318e-06,3.21196672895577e-08,0,100
"267",26.75,0.000190510698782329,3.36545462632367e-06,3.12556287736141e-08,0,95
"268",26.85,0.000188268423252527,3.30315876565961e-06,3.04177282854512e-08,0,101
"269",26.95,0.000186060382328614,3.24222930620596e-06,2.96050881960942e-08,0,112
"270",27.05,0.000183885934475635,3.1826316340123e-06,2.88168632417466e-08,0,98
"271",27.15,0.000181744452390263,3.12433212873384e-06,2.80522392241448e-08,0,91
"272",27.25,0.000179635322637357,3.06729813173069e-06,2.73104317674279e-08,0,88
"273",27.35,0.000177557945295874,3.01149791545328e-06,2.65906851285927e-08,0,99
"274",27.45,0.000175511733615254,2.95690065369829e-06,2.58922710594282e-08,0,84
"275",27.55,0.000173496113681691,2.90347639306524e-06,2.52144877172603e-08,0,89
"276",27.65,0.000171510524093993,2.85119602535061e-06,2.45566586223651e-08,0,120
"277",27.75,0.000169554415648705,2.8000312609157e-06,2.39181316598858e-08,0,89
"278",27.85,0.000167627251034212,2.7499546029806e-06,2.32982781242105e-08,0,101
"279",27.95,0.000165728504425917,2.70093932280927e-06,2.26964918038717e-08,0,90
"280",28.05,0.000163857661627912,2.65295943575186e-06,2.21121881051199e-08,0,69
"281",28.15,0.000162014219146574,2.60598967811185e-06,2.15448032124161e-08,0,89
"282",28.25,0.000160197684348347,2.56000548480713e-06,2.09937932841708e-08,0,58
"283",28.35,0.00015840757508698,2.51498296779499e-06,2.0458633682141e-08,0,69
"284",28.45,0.00015664341944582,2.47089889523269e-06,1.99388182329706e-08,0,63
"285",28.55,0.000154904755487273,2.42773067134602e-06,1.94338585204335e-08,0,86
"286",28.65,0.000153191131116559,2.38545631697965e-06,1.8943283207008e-08,0,77
"287",28.75,0.000151502103415457,2.34405445080397e-06,1.84666373834764e-08,0,61
"288",28.85,0.00014983723905614,2.30350427115417e-06,1.80034819453052e-08,0,64
"289",28.95,0.000148196113647703,2.26378553847843e-06,1.75533929946214e-08,0,74
"290",29.05,0.000146578311625675,2.2248785583727e-06,1.71159612666555e-08,0,67
"291",29.15,0.000144983426040101,2.18676416518079e-06,1.66907915795766e-08,0,61
"292",29.25,0.000143411058349383,2.14942370613906e-06,1.62775023066918e-08,0,60
"293",29.35,0.000141860818219715,2.11283902604597e-06,1.58757248700368e-08,0,41
"294",29.45,0.000140332323329937,2.0769924524376e-06,1.54851032544216e-08,0,46
"295",29.55,0.000138825199181643,2.04186678125066e-06,1.51052935408974e-08,0,28
"296",29.65,0.000137339078914389,2.00744526295561e-06,1.47359634597164e-08,0,39
"297",29.75,0.000135873603125845,1.97371158914308e-06,1.43767919596193e-08,0,37
"298",29.85,0.000134428419696746,1.94064987954719e-06,1.40274687958992e-08,0,23
"299",29.95,0.000133003183620499,1.90824466949045e-06,1.36876941340355e-08,0,28
"300",30.05,0.000131597556837301,1.87648089773498e-06,1.33571781692078e-08,0,24
"301",30.15,0.000130211208072649,1.84534389472602e-06,1.30356407608481e-08,0,14
"302",30.25,0.000128843812680092,1.81481937122663e-06,1.27228110815935e-08,0,12
"303",30.35,0.000127495052488123,1.78489340725088e-06,1.24184272800272e-08,0,11
"304",30.45,0.00012616461565107,1.7555524414842e-06,1.21222361566286e-08,0,6
"305",30.55,0.000124852196503882,1.72678326089644e-06,1.18339928523741e-08,0,7
"306",30.65,0.000123557495420691,1.69857299080407e-06,1.1553460549459e-08,0,4
"307",30.75,0.000122280218677037,1.67090908512946e-06,1.12804101836576e-08,0,1
"308",30.95,0.000119776792015765,1.61717177002657e-06,1.07558761254952e-08,0,3
